name_similarity,address_similarity,state_match,activity_similarity,same_entity
0.4736842105263158,0.35398230088495575,0.0,1.0,0
0.9696969696969697,1.0,1.0,1.0,1
0.19354838709677424,0.3564356435643564,0.0,1.0,0
0.6363636363636364,1.0,1.0,1.0,1
0.9538461538461537,1.0,1.0,1.0,1
0.4,0.27941176470588236,0.0,0.25,0
0.36363636363636365,0.367816091954023,0.0,0.25,0
0.2978723404255319,0.3559322033898306,0.0,0.35820895522388063,0
0.8095238095238095,1.0,1.0,1.0,1
0.2222222222222222,0.23076923076923073,0.0,0.38095238095238093,0
0.9696969696969697,1.0,1.0,1.0,1
0.967741935483871,1.0,1.0,1.0,1
0.8,1.0,1.0,1.0,1
0.9285714285714286,1.0,1.0,1.0,1
0.9111111111111111,1.0,1.0,1.0,1
0.782608695652174,1.0,1.0,1.0,1
0.7142857142857143,1.0,1.0,1.0,1
0.9565217391304348,1.0,1.0,1.0,1
0.8709677419354839,1.0,1.0,1.0,1
0.7241379310344827,1.0,1.0,1.0,1
0.17647058823529416,0.28260869565217395,0.0,0.4,0
0.33333333333333337,0.3312101910828026,0.0,0.31746031746031744,0
0.92,1.0,1.0,1.0,1
0.3728813559322034,0.2264150943396226,0.0,0.35820895522388063,0
0.967741935483871,1.0,1.0,1.0,1
0.3448275862068966,0.3559322033898306,0.0,0.2941176470588235,0
0.3111111111111111,0.33009708737864074,0.0,0.23333333333333328,0
0.9743589743589743,1.0,1.0,1.0,1
0.7619047619047619,1.0,1.0,1.0,1
0.3278688524590164,0.2727272727272727,0.0,1.0,0
0.26315789473684215,0.303030303030303,0.0,0.36363636363636365,0
0.30000000000000004,0.30000000000000004,0.0,0.5154639175257731,0
0.1428571428571429,0.3529411764705882,0.0,1.0,0
0.25,0.3305785123966942,0.0,1.0,0
0.8571428571428572,1.0,1.0,1.0,1
0.7619047619047619,1.0,1.0,1.0,1
0.7647058823529411,1.0,1.0,1.0,1
0.31818181818181823,0.3529411764705882,0.0,0.35820895522388063,0
0.44999999999999996,0.3857142857142857,0.0,0.45569620253164556,0
0.24242424242424243,0.3218390804597702,0.0,0.35820895522388063,0
0.8787878787878788,1.0,1.0,1.0,1
0.84,1.0,1.0,1.0,1
0.8571428571428572,1.0,1.0,1.0,1
0.6923076923076923,1.0,1.0,1.0,1
0.7647058823529411,1.0,1.0,1.0,1
0.17142857142857137,0.32432432432432434,0.0,0.4,0
0.2777777777777778,0.3076923076923077,0.0,0.23333333333333328,0
0.9767441860465115,1.0,1.0,1.0,1
0.8709677419354839,1.0,1.0,1.0,1
0.3125,0.25,0.0,0.3597122302158273,0
0.9583333333333335,1.0,1.0,1.0,1
0.8461538461538461,1.0,1.0,1.0,1
0.26415094339622647,0.34375,0.0,0.4444444444444444,0
0.9696969696969697,1.0,1.0,1.0,1
0.4324324324324324,0.42307692307692313,0.0,0.2545454545454545,0
0.6666666666666667,1.0,1.0,1.0,1
0.7727272727272727,1.0,1.0,1.0,1
0.7777777777777779,1.0,1.0,1.0,1
0.3076923076923077,0.31999999999999995,0.0,0.25,0
0.7727272727272727,1.0,1.0,1.0,1
0.9024390243902439,0.0,1.0,1.0,1
0.96,1.0,1.0,1.0,1
0.826086956521739,1.0,1.0,1.0,1
0.33333333333333337,0.34343434343434337,0.0,1.0,0
0.38888888888888884,0.34285714285714286,0.0,0.14814814814814814,0
0.96,1.0,1.0,1.0,1
0.9655172413793103,1.0,1.0,1.0,1
0.7777777777777779,1.0,1.0,1.0,1
0.24489795918367352,0.38,1.0,0.24,0
0.3157894736842105,0.3492063492063492,0.0,1.0,0
0.3846153846153846,0.291970802919708,0.0,0.35820895522388063,0
0.9615384615384616,1.0,1.0,1.0,1
0.3111111111111111,0.43373493975903604,0.0,1.0,0
0.8333333333333335,1.0,1.0,1.0,1
0.2666666666666667,0.30000000000000004,0.0,0.25,0
0.3555555555555555,0.17721518987341767,0.0,0.41379310344827597,0
0.2857142857142857,0.2828282828282829,0.0,0.3783783783783784,0
0.75,1.0,1.0,1.0,1
0.2702702702702703,0.339622641509434,0.0,0.45569620253164556,0
0.75,1.0,1.0,1.0,1
0.9714285714285714,1.0,1.0,1.0,1
0.4878048780487805,0.3063063063063063,0.0,0.25,0
0.8333333333333335,1.0,1.0,1.0,1
0.9523809523809522,1.0,1.0,1.0,1
0.84,1.0,1.0,1.0,1
0.2142857142857143,0.27956989247311825,0.0,1.0,0
0.975609756097561,1.0,1.0,1.0,1
0.3076923076923077,0.19999999999999996,0.0,0.25,0
0.68,1.0,1.0,1.0,1
0.8620689655172413,1.0,1.0,1.0,1
0.8666666666666667,1.0,1.0,1.0,1
0.5,0.30612244897959184,0.0,0.14678899082568808,0
0.3157894736842105,0.20202020202020202,1.0,0.3597122302158273,0
0.975609756097561,1.0,1.0,1.0,1
0.17647058823529416,0.291970802919708,0.0,0.25,0
0.9411764705882352,1.0,1.0,1.0,1
0.5,0.15652173913043477,0.0,0.3597122302158273,0
0.7333333333333334,1.0,1.0,1.0,1
0.2777777777777778,0.3880597014925373,0.0,0.2545454545454545,0
0.7037037037037037,1.0,1.0,1.0,1
0.375,0.0,0.0,0.4761904761904761,0
0.9545454545454546,1.0,1.0,1.0,1
0.8181818181818181,1.0,1.0,1.0,1
0.24615384615384617,0.3783783783783784,0.0,0.48,0
0.3508771929824561,0.3055555555555556,0.0,0.2222222222222222,0
0.9565217391304348,1.0,1.0,1.0,1
0.7777777777777779,1.0,1.0,1.0,1
0.3414634146341463,0.1686746987951807,0.0,1.0,0
0.96,1.0,1.0,1.0,1
0.96,1.0,1.0,1.0,1
0.8181818181818181,1.0,1.0,1.0,1
0.3448275862068966,0.25,0.0,0.48,0
0.972972972972973,1.0,1.0,1.0,1
0.4444444444444444,0.37362637362637363,0.0,1.0,0
0.3870967741935484,0.28865979381443296,0.0,0.25,0
0.2962962962962963,0.3846153846153846,1.0,0.14678899082568808,0
0.8,1.0,1.0,1.0,1
0.9375,1.0,1.0,1.0,1
0.8333333333333335,1.0,1.0,1.0,1
0.3157894736842105,0.3232323232323232,0.0,1.0,0
0.25,0.32167832167832167,0.0,0.48,0
0.6521739130434783,1.0,1.0,1.0,1
0.27450980392156865,0.3661971830985915,0.0,1.0,0
0.9714285714285714,1.0,1.0,1.0,1
0.8181818181818181,1.0,1.0,1.0,1
0.84,1.0,1.0,1.0,1
0.6666666666666667,1.0,1.0,1.0,1
0.9245283018867925,1.0,1.0,1.0,1
0.40816326530612246,0.2647058823529411,0.0,0.45569620253164556,0
0.967741935483871,1.0,1.0,1.0,1
0.967741935483871,1.0,1.0,1.0,1
0.29850746268656714,0.40476190476190477,0.0,0.35820895522388063,0
0.32258064516129037,0.31707317073170727,0.0,0.4,0
0.8518518518518519,1.0,1.0,1.0,1
0.9583333333333335,1.0,1.0,1.0,1
0.9743589743589743,1.0,1.0,1.0,1
0.26086956521739135,0.2857142857142857,0.0,0.45569620253164556,0
0.4285714285714286,0.32432432432432434,0.0,0.5154639175257731,0
0.30434782608695654,0.3571428571428571,0.0,0.36923076923076925,0
0.9545454545454546,1.0,1.0,1.0,1
0.32432432432432434,0.3291139240506329,0.0,0.45569620253164556,0
0.18181818181818177,0.3291139240506329,0.0,0.3214285714285714,0
0.23529411764705888,0.2912621359223301,0.0,0.45569620253164556,0
0.18181818181818177,0.30612244897959184,0.0,0.14678899082568808,0
0.7241379310344827,1.0,1.0,1.0,1
0.9696969696969697,1.0,1.0,1.0,1
0.5483870967741935,0.35789473684210527,0.0,0.43333333333333335,0
0.38095238095238093,0.35,0.0,0.25,0
0.6923076923076923,1.0,1.0,1.0,1
0.4,0.20869565217391306,1.0,0.2545454545454545,0
0.3157894736842105,0.30000000000000004,0.0,0.25,0
0.8620689655172413,1.0,1.0,1.0,1
0.19354838709677424,0.3055555555555556,0.0,0.3597122302158273,0
0.34615384615384615,0.2857142857142857,0.0,0.25,0
0.32258064516129037,0.36363636363636365,0.0,0.23076923076923073,0
0.8,1.0,1.0,1.0,1
0.33333333333333337,0.2857142857142857,0.0,1.0,0
0.6190476190476191,1.0,1.0,1.0,1
0.8620689655172413,1.0,1.0,1.0,1
0.33333333333333337,0.25396825396825395,0.0,0.36923076923076925,0
0.95,1.0,1.0,1.0,1
0.13793103448275867,0.33333333333333337,0.0,0.14678899082568808,0
0.9696969696969697,1.0,1.0,1.0,1
0.23255813953488372,0.36,0.0,0.23333333333333328,0
0.6190476190476191,1.0,1.0,1.0,1
0.26086956521739135,0.2947368421052632,0.0,0.3597122302158273,0
0.2666666666666667,0.31746031746031744,0.0,0.23333333333333328,0
0.6521739130434783,1.0,1.0,1.0,1
0.4242424242424242,0.3232323232323232,0.0,1.0,0
0.3589743589743589,0.326530612244898,0.0,0.25,0
0.5531914893617021,0.2222222222222222,0.0,0.2545454545454545,0
0.18181818181818177,0.20202020202020202,1.0,0.31746031746031744,0
0.8181818181818181,1.0,1.0,1.0,1
0.5,0.2931034482758621,0.0,1.0,0
0.9655172413793103,1.0,1.0,1.0,1
0.6,0.3551401869158879,0.0,0.3597122302158273,0
0.27586206896551724,0.2597402597402597,0.0,0.25,0
0.36734693877551017,0.35398230088495575,1.0,0.14678899082568808,0
0.3111111111111111,0.26086956521739135,0.0,0.3597122302158273,0
0.7575757575757575,1.0,1.0,1.0,1
0.3157894736842105,0.3055555555555556,1.0,0.33333333333333337,0
0.7142857142857143,1.0,1.0,1.0,1
0.29268292682926833,0.1609195402298851,0.0,1.0,0
0.7037037037037037,1.0,1.0,1.0,1
0.41860465116279066,0.39534883720930236,0.0,0.25,0
0.30000000000000004,0.24,0.0,0.35820895522388063,0
0.25806451612903225,0.32352941176470584,0.0,0.25,0
0.6875,1.0,1.0,1.0,1
0.31818181818181823,0.26530612244897955,0.0,0.35820895522388063,0
0.826086956521739,1.0,1.0,1.0,1
0.975609756097561,1.0,1.0,1.0,1
0.826086956521739,1.0,1.0,1.0,1
0.32432432432432434,0.33684210526315794,0.0,0.25,0
0.8571428571428572,1.0,1.0,1.0,1
0.2142857142857143,0.3589743589743589,0.0,0.48,0
0.8095238095238095,1.0,1.0,1.0,1
0.18181818181818177,0.25287356321839083,0.0,0.48,0
0.2857142857142857,0.30666666666666664,0.0,0.31746031746031744,0
0.36363636363636365,0.23376623376623373,0.0,0.2222222222222222,0
0.7222222222222221,1.0,1.0,1.0,1
0.5263157894736843,0.37254901960784315,0.0,0.45569620253164556,0
0.32432432432432434,0.17977528089887643,1.0,0.25,0
0.3157894736842105,0.2777777777777778,0.0,0.5154639175257731,0
0.782608695652174,1.0,1.0,1.0,1
0.3125,0.29166666666666663,0.0,0.25,0
0.972972972972973,1.0,1.0,1.0,1
0.75,1.0,1.0,1.0,1
0.9714285714285714,1.0,1.0,1.0,1
0.5217391304347826,0.3571428571428571,0.0,0.3597122302158273,0
0.3555555555555555,0.38095238095238093,0.0,0.31746031746031744,0
0.3076923076923077,0.2222222222222222,0.0,0.25,0
0.5185185185185186,0.32727272727272727,1.0,1.0,0
0.7777777777777779,1.0,1.0,1.0,1
0.9777777777777777,1.0,1.0,1.0,1
0.8666666666666667,1.0,1.0,1.0,1
0.8620689655172413,1.0,1.0,1.0,1
0.1333333333333333,0.3529411764705882,0.0,0.25,0
0.3829787234042554,0.3116883116883117,0.0,0.14814814814814814,0
0.9473684210526316,1.0,1.0,1.0,1
0.42553191489361697,0.202247191011236,0.0,0.33333333333333337,0
0.9523809523809522,1.0,1.0,1.0,1
0.8974358974358975,1.0,1.0,1.0,1
0.9523809523809522,1.0,1.0,1.0,1
0.8823529411764706,1.0,1.0,1.0,1
0.84,1.0,1.0,1.0,1
0.8857142857142857,1.0,1.0,1.0,1
0.4,0.3296703296703297,0.0,1.0,0
0.24242424242424243,0.36065573770491793,0.0,0.31746031746031744,0
0.2692307692307693,0.3191489361702128,0.0,0.1333333333333333,0
0.25,0.31858407079646023,0.0,0.42666666666666664,0
0.30000000000000004,0.25287356321839083,0.0,1.0,0
0.3157894736842105,0.3855421686746988,0.0,0.25,0
0.6875,1.0,1.0,1.0,1
0.42105263157894735,0.3666666666666667,0.0,0.48,0
0.9411764705882352,1.0,1.0,1.0,1
0.8095238095238095,1.0,1.0,1.0,1
0.19999999999999996,0.3137254901960784,0.0,0.33333333333333337,0
0.7777777777777779,1.0,1.0,1.0,1
0.3846153846153846,0.24444444444444446,1.0,1.0,0
0.33333333333333337,0.3410852713178295,0.0,0.25,0
0.2564102564102564,0.27586206896551724,1.0,0.3597122302158273,0
0.75,1.0,1.0,1.0,1
0.68,1.0,1.0,1.0,1
0.5555555555555556,1.0,1.0,1.0,1
0.9565217391304348,1.0,1.0,1.0,1
0.3783783783783784,0.37623762376237624,0.0,1.0,0
0.2162162162162162,0.39520958083832336,0.0,0.14814814814814814,0
0.631578947368421,0.36144578313253023,0.0,0.35820895522388063,0
0.38095238095238093,0.32098765432098764,0.0,0.33333333333333337,0
0.6,1.0,1.0,1.0,1
0.7894736842105263,1.0,1.0,1.0,1
0.25,0.28985507246376807,1.0,0.14814814814814814,0
0.2857142857142857,0.4301075268817204,1.0,0.4444444444444444,0
0.8823529411764706,1.0,1.0,1.0,1
0.9545454545454546,1.0,1.0,1.0,1
0.2162162162162162,0.2962962962962963,0.0,1.0,0
0.8666666666666667,1.0,1.0,1.0,1
0.42105263157894735,0.33599999999999997,0.0,0.4675324675324676,0
0.2857142857142857,0.2222222222222222,0.0,0.2222222222222222,0
0.2564102564102564,0.3125,0.0,0.14678899082568808,0
0.44999999999999996,0.33112582781456956,0.0,0.4761904761904761,0
0.24390243902439024,0.32727272727272727,0.0,0.5154639175257731,0
0.30434782608695654,0.3829787234042554,0.0,0.2857142857142857,0
0.7916666666666665,1.0,1.0,1.0,1
0.6190476190476191,1.0,1.0,1.0,1
0.9523809523809522,1.0,1.0,1.0,1
0.8275862068965517,1.0,1.0,1.0,1
0.303030303030303,0.30000000000000004,0.0,0.33333333333333337,0
0.7647058823529411,1.0,1.0,1.0,1
0.375,0.3076923076923077,0.0,0.3492063492063492,0
0.8181818181818181,1.0,1.0,1.0,1
0.303030303030303,0.38,0.0,0.25,0
0.23529411764705888,0.2682926829268293,0.0,0.34285714285714286,0
0.33333333333333337,0.41463414634146345,0.0,0.45569620253164556,0
0.8484848484848484,1.0,1.0,1.0,1
0.9375,1.0,1.0,1.0,1
0.826086956521739,1.0,1.0,1.0,1
0.814814814814815,1.0,1.0,1.0,1
0.3589743589743589,0.27586206896551724,0.0,0.2545454545454545,0
0.967741935483871,1.0,1.0,1.0,1
0.35,0.2647058823529411,0.0,0.5154639175257731,0
0.8,1.0,1.0,1.0,1
0.4,0.29508196721311475,0.0,1.0,0
0.9444444444444444,1.0,1.0,1.0,1
0.826086956521739,1.0,1.0,1.0,1
0.303030303030303,0.3414634146341463,0.0,0.25,0
0.22857142857142854,0.3146067415730337,1.0,0.2857142857142857,0
0.32558139534883723,0.31858407079646023,0.0,1.0,0
0.3548387096774194,0.34343434343434337,0.0,1.0,0
0.23529411764705888,0.3287671232876712,0.0,0.3783783783783784,0
0.6666666666666667,1.0,1.0,1.0,1
0.9523809523809522,1.0,1.0,1.0,1
0.6923076923076923,1.0,1.0,1.0,1
0.2777777777777778,0.34042553191489366,0.0,0.36363636363636365,0
0.375,0.33333333333333337,0.0,0.2545454545454545,0
0.2777777777777778,0.29508196721311475,0.0,0.48,0
0.7948717948717949,1.0,1.0,1.0,1
0.8095238095238095,1.0,1.0,1.0,1
0.2222222222222222,0.31304347826086953,0.0,0.3597122302158273,0
0.7777777777777779,1.0,1.0,1.0,1
0.7714285714285716,1.0,1.0,1.0,1
0.3555555555555555,0.24137931034482762,0.0,0.14678899082568808,0
0.6666666666666667,1.0,1.0,1.0,1
0.34285714285714286,0.34,0.0,0.35820895522388063,0
0.7037037037037037,1.0,1.0,1.0,1
0.9696969696969697,1.0,1.0,1.0,1
0.9655172413793103,1.0,1.0,1.0,1
0.8461538461538461,1.0,1.0,1.0,1
0.7142857142857143,1.0,1.0,1.0,1
0.9714285714285714,1.0,1.0,1.0,1
0.7222222222222221,1.0,1.0,1.0,1
0.2857142857142857,0.2680412371134021,0.0,0.14678899082568808,0
0.2222222222222222,0.2857142857142857,0.0,0.5154639175257731,0
0.34285714285714286,0.31818181818181823,0.0,0.48,0
0.3555555555555555,0.2597402597402597,0.0,0.45569620253164556,0
0.9090909090909091,1.0,1.0,1.0,1
0.37735849056603776,0.288135593220339,0.0,0.41666666666666663,0
0.7333333333333334,1.0,1.0,1.0,1
0.32432432432432434,0.3537414965986394,0.0,0.25,0
0.96,1.0,1.0,1.0,1
0.2727272727272727,0.3555555555555555,0.0,0.4,0
0.3125,0.29333333333333333,0.0,0.25,0
0.782608695652174,1.0,1.0,1.0,1
0.75,1.0,1.0,1.0,1
0.84,1.0,1.0,1.0,1
0.9285714285714286,1.0,1.0,1.0,1
0.2727272727272727,0.2954545454545454,1.0,1.0,0
0.29268292682926833,0.23529411764705888,0.0,0.25,0
0.9473684210526316,1.0,1.0,1.0,1
0.9787234042553191,1.0,1.0,1.0,1
0.33333333333333337,0.23333333333333328,0.0,0.3783783783783784,0
0.8974358974358975,1.0,1.0,1.0,1
0.2857142857142857,0.23529411764705888,1.0,0.4242424242424242,0
0.7037037037037037,1.0,1.0,1.0,1
0.26315789473684215,0.25,0.0,0.23333333333333328,0
0.7142857142857143,1.0,1.0,1.0,1
0.326530612244898,0.3362831858407079,0.0,1.0,0
0.3902439024390244,0.3529411764705882,0.0,0.2545454545454545,0
0.9523809523809522,1.0,1.0,1.0,1
0.9583333333333335,1.0,1.0,1.0,1
0.7333333333333334,1.0,1.0,1.0,1
0.3571428571428571,0.3157894736842105,0.0,0.3597122302158273,0
0.7777777777777779,1.0,1.0,1.0,1
0.35,0.3067484662576687,0.0,1.0,0
0.9473684210526316,1.0,1.0,1.0,1
0.8863636363636364,1.0,1.0,1.0,1
0.8333333333333335,1.0,1.0,1.0,1
0.375,0.33599999999999997,0.0,1.0,0
0.38888888888888884,0.24,0.0,0.2545454545454545,0
0.7894736842105263,1.0,1.0,1.0,1
0.4736842105263158,0.30000000000000004,0.0,0.35820895522388063,0
0.8461538461538461,1.0,1.0,1.0,1
0.2702702702702703,0.34951456310679613,0.0,0.3783783783783784,0
0.42105263157894735,0.24761904761904763,0.0,0.36923076923076925,0
0.34782608695652173,0.3448275862068966,0.0,0.4545454545454546,0
0.24,0.31932773109243695,0.0,0.3941605839416058,0
0.3571428571428571,0.23636363636363633,0.0,1.0,0
0.34375,0.31007751937984496,0.0,1.0,0
0.9523809523809522,1.0,1.0,1.0,1
0.37735849056603776,0.33898305084745756,0.0,1.0,0
0.875,1.0,1.0,1.0,1
0.23529411764705888,0.3880597014925373,1.0,0.4444444444444444,0
0.7647058823529411,1.0,1.0,1.0,1
0.9393939393939393,1.0,1.0,1.0,1
0.6923076923076923,1.0,1.0,1.0,1
0.3589743589743589,0.3366336633663366,1.0,0.14678899082568808,0
0.8333333333333335,1.0,1.0,1.0,1
0.926829268292683,1.0,1.0,1.0,1
0.814814814814815,1.0,1.0,1.0,1
0.36111111111111116,0.2941176470588235,0.0,0.14814814814814814,0
0.27586206896551724,0.3561643835616438,0.0,0.35820895522388063,0
0.7619047619047619,1.0,1.0,1.0,1
0.2790697674418605,0.4615384615384615,0.0,0.23333333333333328,0
0.8611111111111112,1.0,1.0,1.0,1
0.30508474576271183,0.21875,0.0,0.48,0
0.6923076923076923,1.0,1.0,1.0,1
0.7619047619047619,1.0,1.0,1.0,1
0.6923076923076923,1.0,1.0,1.0,1
0.962962962962963,1.0,1.0,1.0,1
0.9473684210526316,1.0,1.0,1.0,1
0.8461538461538461,1.0,1.0,1.0,1
0.9433962264150944,1.0,1.0,1.0,1
0.3529411764705882,0.3423423423423423,0.0,0.2857142857142857,0
0.962962962962963,1.0,1.0,1.0,1
0.8666666666666667,1.0,1.0,1.0,1
0.8461538461538461,1.0,1.0,1.0,1
0.7037037037037037,1.0,1.0,1.0,1
0.2545454545454545,0.2909090909090909,1.0,0.4761904761904761,0
0.68,1.0,1.0,1.0,1
0.96,1.0,1.0,1.0,1
0.3125,0.326530612244898,0.0,0.25,0
0.7241379310344827,1.0,1.0,1.0,1
0.9473684210526316,1.0,1.0,1.0,1
0.3508771929824561,0.29059829059829057,0.0,0.4545454545454546,0
0.21739130434782605,0.2909090909090909,0.0,0.25,0
0.9444444444444444,1.0,1.0,1.0,1
0.68,1.0,1.0,1.0,1
0.30508474576271183,0.2912621359223301,0.0,0.2941176470588235,0
0.7727272727272727,1.0,1.0,1.0,1
0.7894736842105263,1.0,1.0,1.0,1
0.9565217391304348,1.0,1.0,1.0,1
0.8484848484848484,1.0,1.0,1.0,1
0.3728813559322034,0.273972602739726,0.0,0.3597122302158273,0
0.3703703703703704,0.27118644067796616,0.0,0.5454545454545454,0
0.29268292682926833,0.3571428571428571,0.0,0.19047619047619047,0
0.8076923076923077,1.0,1.0,1.0,1
0.33333333333333337,0.24,0.0,0.3783783783783784,0
0.9508196721311475,1.0,1.0,1.0,1
0.41379310344827597,0.46601941747572817,0.0,0.5454545454545454,0
0.8214285714285714,1.0,1.0,1.0,1
0.8333333333333335,1.0,1.0,1.0,1
0.9411764705882352,1.0,1.0,1.0,1
0.2666666666666667,0.288135593220339,0.0,0.2545454545454545,0
0.5185185185185186,0.21333333333333335,0.0,0.2857142857142857,0
0.3571428571428571,0.19047619047619047,0.0,0.14814814814814814,0
0.9523809523809522,1.0,1.0,1.0,1
0.32432432432432434,0.27586206896551724,0.0,0.14678899082568808,0
0.17647058823529416,0.24444444444444446,0.0,0.5154639175257731,0
0.2978723404255319,0.19999999999999996,0.0,0.3597122302158273,0
0.8,1.0,1.0,1.0,1
0.7727272727272727,1.0,1.0,1.0,1
0.7916666666666665,1.0,1.0,1.0,1
0.26315789473684215,0.3302752293577982,0.0,1.0,0
0.7241379310344827,1.0,1.0,1.0,1
